Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,OverTime,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsWithCurrManager
31,No,Travel_Rarely,1154,2,2,1996,1,Male,3,1,Sales Representative,3,Married,No,3,3,1,3,2,2
38,No,Travel_Frequently,508,6,4,1997,1,Male,2,2,Manufacturing Director,3,Married,No,3,4,1,3,8,7
42,No,Travel_Rarely,557,18,4,1998,4,Male,3,2,Research Scientist,1,Divorced,Yes,3,3,3,2,4,2
41,No,Travel_Rarely,642,1,3,1999,4,Male,3,1,Research Scientist,4,Married,No,4,1,3,3,5,0
47,No,Non-Travel,1162,1,1,2000,3,Female,3,3,Research Director,2,Married,No,3,1,3,1,13,12
35,No,Travel_Rarely,1490,11,4,2003,4,Male,3,1,Laboratory Technician,3,Married,Yes,3,3,3,3,2,2
22,No,Travel_Rarely,581,1,2,2007,4,Male,3,1,Research Scientist,3,Single,No,3,4,2,4,3,2
35,No,Travel_Rarely,1395,9,4,2008,2,Male,3,2,Research Scientist,3,Single,No,3,2,5,3,10,8
33,No,Travel_Rarely,501,15,2,2009,2,Female,3,2,Healthcare Representative,4,Married,Yes,3,1,6,3,9,1
32,No,Travel_Rarely,267,29,4,2010,3,Female,2,1,Laboratory Technician,2,Single,No,3,3,3,3,6,1
40,No,Travel_Rarely,543,1,4,2012,1,Male,3,1,Laboratory Technician,4,Married,No,3,3,3,2,1,0
32,No,Travel_Rarely,234,1,4,2013,2,Male,2,1,Sales Representative,2,Married,No,3,2,2,3,2,2
39,No,Travel_Rarely,116,24,1,2014,1,Male,3,2,Research Scientist,4,Single,No,3,1,2,3,7,7
38,No,Travel_Rarely,201,10,3,2015,2,Female,1,3,Research Director,3,Married,No,3,1,3,3,18,11
32,No,Travel_Rarely,801,1,4,2016,3,Female,3,3,Sales Executive,4,Married,No,3,3,3,3,14,7
37,No,Travel_Rarely,161,10,3,2017,3,Female,4,3,Research Director,4,Married,Yes,4,1,2,3,16,8
25,No,Travel_Rarely,1382,8,2,2018,1,Female,3,2,Sales Executive,3,Divorced,Yes,4,2,3,2,5,4
52,No,Non-Travel,585,29,4,2019,1,Male,3,1,Sales Representative,4,Divorced,No,3,2,3,2,9,0
44,No,Travel_Rarely,1037,1,3,2020,2,Male,3,1,Research Scientist,4,Single,Yes,3,3,2,3,4,2
21,No,Travel_Rarely,501,5,1,2021,3,Male,3,1,Sales Representative,1,Single,Yes,3,4,6,3,2,2
39,No,Non-Travel,105,9,3,2022,4,Male,3,5,Manager,4,Single,No,3,3,3,2,6,3
23,Yes,Travel_Frequently,638,9,3,2023,4,Male,3,1,Sales Representative,1,Married,No,3,1,3,2,1,0
36,No,Travel_Rarely,557,3,3,2024,1,Female,2,3,Sales Executive,4,Married,No,3,3,2,3,9,4
36,No,Travel_Frequently,688,4,2,2025,4,Female,3,2,Manufacturing Director,2,Divorced,No,3,2,3,3,4,2
56,No,Non-Travel,667,1,4,2026,3,Male,3,2,Healthcare Representative,3,Divorced,No,4,1,2,2,13,9
29,Yes,Travel_Rarely,1092,1,4,2027,1,Male,3,1,Research Scientist,4,Married,Yes,3,2,3,4,2,2
42,No,Travel_Rarely,300,2,3,2031,1,Male,3,5,Manager,3,Married,No,3,1,2,2,22,14
56,Yes,Travel_Rarely,310,7,2,2032,4,Male,3,1,Laboratory Technician,3,Married,No,3,4,4,1,10,8
41,No,Travel_Rarely,582,28,4,2034,1,Female,2,4,Manufacturing Director,2,Married,No,4,3,3,3,20,10
34,No,Travel_Rarely,704,28,3,2035,4,Female,2,2,Sales Executive,3,Married,No,4,4,2,3,8,7
36,No,Non-Travel,301,15,4,2036,4,Male,1,2,Sales Executive,4,Divorced,No,4,1,4,2,15,11
41,No,Travel_Rarely,930,3,3,2037,3,Male,2,2,Sales Executive,2,Divorced,No,3,3,5,3,5,4
32,No,Travel_Rarely,529,2,3,2038,4,Male,3,1,Research Scientist,1,Single,No,3,4,4,3,4,2
35,No,Travel_Rarely,1146,26,4,2040,3,Female,3,3,Human Resources,4,Single,Yes,3,3,2,3,9,7
38,No,Travel_Rarely,345,10,2,2041,1,Female,3,2,Sales Executive,4,Married,No,3,3,1,3,10,9
50,Yes,Travel_Frequently,878,1,4,2044,2,Male,3,2,Sales Executive,3,Divorced,No,3,4,3,3,6,1
36,No,Travel_Rarely,1120,11,4,2045,2,Female,2,2,Sales Executive,4,Married,No,3,1,2,2,6,0
45,No,Travel_Rarely,374,20,3,2046,4,Female,3,2,Sales Executive,3,Single,No,3,3,3,3,5,1
40,No,Travel_Rarely,1322,2,4,2048,3,Male,2,1,Research Scientist,3,Single,No,3,4,2,3,2,2
35,No,Travel_Frequently,1199,18,4,2049,3,Male,3,2,Healthcare Representative,3,Married,Yes,3,4,2,4,10,2
40,No,Travel_Rarely,1194,2,4,2051,3,Female,3,1,Research Scientist,3,Married,No,3,2,2,3,5,2
35,No,Travel_Rarely,287,1,4,2052,3,Female,1,1,Research Scientist,4,Married,No,3,4,5,3,4,1
29,No,Travel_Rarely,1378,13,2,2053,4,Male,2,2,Laboratory Technician,2,Married,Yes,3,1,2,3,4,3
29,No,Travel_Rarely,468,28,4,2054,4,Female,2,1,Research Scientist,1,Single,No,3,2,3,1,5,4
50,Yes,Travel_Rarely,410,28,3,2055,4,Male,2,3,Sales Executive,1,Divorced,Yes,3,2,3,3,3,0
39,No,Travel_Rarely,722,24,1,2056,2,Female,2,4,Sales Executive,4,Married,No,3,1,2,2,20,6
31,No,Non-Travel,325,5,3,2057,2,Male,3,2,Manufacturing Director,1,Single,No,3,2,2,3,9,7
26,No,Travel_Rarely,1167,5,3,2060,4,Female,2,1,Sales Representative,3,Single,No,3,4,2,3,4,0
36,No,Travel_Frequently,884,23,2,2061,3,Male,4,2,Laboratory Technician,4,Married,No,3,3,3,3,5,3
39,No,Travel_Rarely,613,6,1,2062,4,Male,2,3,Healthcare Representative,1,Married,No,3,1,5,3,7,7
27,No,Travel_Rarely,155,4,3,2064,2,Male,4,2,Manufacturing Director,2,Married,Yes,4,2,0,3,6,3
49,No,Travel_Frequently,1023,2,3,2065,4,Male,2,2,Sales Executive,2,Married,No,3,4,3,2,9,8
34,No,Travel_Rarely,628,8,3,2068,2,Male,4,2,Laboratory Technician,3,Married,No,3,1,3,4,4,2
